# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	7235
#@/user_id	ISuthRain
li kai 	離開	c=1 d=0.0880368 t=7235
li mian 	裏面	c=1 d=0.718924 t=7235
li shi 	歷史	c=1 d=0.980199 t=7235
li zhi 	離職	c=1 d=0.0569831 t=7235
li zi 	例子	c=4 d=0.880466 t=7235
lian 	連	c=2 d=0.206815 t=7235
lian 	鏈	c=7 d=0.774916 t=7235
lian jie 	連接	c=2 d=1.22086 t=7235
lian jie 	鏈接	c=2 d=0.0483156 t=7235
lian xi 	聯繫	c=1 d=0.138069 t=7235
lian xiang 	聯想	c=1 d=0.0724398 t=7235
liang 	晾	c=1 d=0.0270518 t=7235
liang 	樑	c=4 d=0.925432 t=7235
liang 	涼	c=1 d=0.449329 t=7235
liang 	量	c=1 d=0.349938 t=7235
liang ba 	兩把	c=1 d=0.209088 t=7235
liang dian 	兩點	c=1 d=0.433874 t=7235
liang ge 	兩個	c=2 d=1.07688 t=7235
liang shi 	糧食	c=2 d=1.69156 t=7235
liang zhou 	兩週	c=1 d=0.182684 t=7235
liao jie 	瞭解	c=1 d=0.782705 t=7235
liao tian 	聊天	c=1 d=0.99005 t=7235
lie biao 	列表	c=1 d=0.640824 t=7235
lie ri 	烈日	c=2 d=0.590468 t=7235
ling 	零	c=1 d=0.150318 t=7235
ling jiao le 	領教了	c=1 d=0.0378169 t=7235
ling yi fang 	另一方	c=1 d=0.212248 t=7235
liu dao 	留到	c=2 d=0.203086 t=7235
liu lan qi 	瀏覽器	c=2 d=0.0303958 t=7235
liu xing 	流行	c=1 d=0.477114 t=7235
lo 	咯	c=2 d=1.38072 t=7235
long 	龍	c=5 d=1.0943 t=7235
long nian 	龍年	c=1 d=0.99005 t=7235
long wei 	龍威	c=3 d=0.168975 t=7235
lu 	路	c=3 d=0.871628 t=7235
lu 	鹿	c=0 d=0.1 t=7185
lu jing 	路徑	c=2 d=0.847995 t=7235
lu lian 	露臉	c=1 d=0.0243554 t=7235
lu shang 	路上	c=1 d=0.32628 t=7235
lu shao nv 	鹿少女	c=1 d=1 t=7186
lu xian 	路線	c=1 d=0.140156 t=7235
lu you 	路由	c=1 d=0.458406 t=7235
luan 	亂	c=1 d=0.105399 t=7235
luan ma 	亂碼	c=10 d=3.89862 t=7235
lun li 	倫理	c=3 d=1.82363 t=7235
lun luo ren 	淪落人	c=1 d=0.118837 t=7235
luo 	落	c=2 d=0.475513 t=7235
luo di 	落地	c=1 d=0.304221 t=7235
lv you 	旅遊	c=1 d=0.245367 t=7235
ma 	嗎	c=52 d=3.84423 t=7235
ma 	嘛	c=2 d=0.594521 t=7235
ma 	碼	c=1 d=0.0115047 t=7235
ma 	罵	c=11 d=1.50791 t=7235
ma cheng shi 	麻城市	c=0 d=0.0697676 t=7235
ma fan 	麻煩	c=4 d=0.120438 t=7235
ma lai 	馬來	c=1 d=0.527292 t=7235
mai 	買	c=7 d=0.687555 t=7235
mai 	賣	c=2 d=1.17892 t=7235
mai ge 	買個	c=1 d=0.247833 t=7235
mai jia 	賣家	c=1 d=0.0578443 t=7235
man 	慢	c=1 d=0.951229 t=7235
man 	蠻	c=1 d=0.412714 t=7235
man hua 	漫畫	c=1 d=0.0220377 t=7235
man man 	慢慢	c=1 d=0.438235 t=7235
man yi ma 	滿意嗎	c=1 d=0.0206508 t=7235
man zu 	滿足	c=1 d=0.00600598 t=7235
mang 	忙	c=1 d=0.932394 t=7235
mang qu le 	忙去了	c=1 d=1 t=6988
mao 	貓	c=2 d=0.76187 t=7235
mao ze dong 	毛澤東	c=3 d=1.01877 t=7235
mao zhu xi 	毛主席	c=1 d=0.496585 t=7235
mao zi 	毛子	c=1 d=0.0575558 t=7235
me 	麼	c=1 d=0.529935 t=7235
mei 	妹	c=1 d=0.373439 t=7235
mei 	梅	c=1 d=1 t=7061
mei 	沒	c=35 d=3.12183 t=7235
mei 	美	c=4 d=0.344335 t=7235
mei ci 	每次	c=1 d=0.15259 t=7235
mei cuo 	沒錯	c=1 d=0.45612 t=7235
mei de 	沒得	c=1 d=0.955997 t=7235
mei fa 	沒法	c=1 d=0.467666 t=7235
mei fang 	沒放	c=1 d=0.900325 t=7235
mei ge 	每個	c=2 d=0.690734 t=7235
mei ge ren 	每個人	c=1 d=0.0182243 t=7235
mei guan xi 	沒關係	c=1 d=0.301194 t=7235
mei guo 	美國	c=1 d=0.394554 t=7235
mei hao 	美好	c=1 d=0.748264 t=7235
mei ji hui 	沒機會	c=1 d=0.205975 t=7235
mei ji tian 	沒幾天	c=1 d=0.67368 t=7235
mei kai men 	沒開門	c=1 d=0.265803 t=7235
mei lan fang 	梅蘭芳	c=1 d=0.0356146 t=7235
mei le 	沒了	c=1 d=0.10435 t=7235
mei li jian 	美利堅	c=1 d=0.0555762 t=7235
mei qian 	沒錢	c=1 d=0.955997 t=7235
mei qiang 	沒牆	c=2 d=0.0290366 t=7235
mei ren 	沒人	c=2 d=0.261961 t=7235
mei ren yu 	美人魚	c=1 d=0.532592 t=7235
mei shi 	沒事	c=1 d=0.479505 t=7235
mei ti 	媒體	c=1 d=0.822835 t=7235
mei tian 	每天	c=1 d=0.496585 t=7235
mei yi 	梅姨	c=1 d=1 t=7062
mei yong 	沒用	c=0 d=0.000744658 t=7235
mei you 	沒有	c=40 d=4.02611 t=7235
mei yue 	每月	c=1 d=0.22313 t=7235
mei zuo 	沒做	c=1 d=0.0507928 t=7235
men 	們	c=2 d=0.367376 t=7235
men 	門	c=1 d=0.273898 t=7235
meng 	夢	c=1 d=0.185444 t=7235
meng huan 	夢幻	c=3 d=1.23872 t=7235
meng lei 	夢類	c=1 d=0.66034 t=7235
mi lu 	迷路	c=1 d=0.603506 t=7235
mi ma 	密碼	c=2 d=0.39482 t=7235
mi mang 	迷茫	c=1 d=0.744532 t=7235
mi mi 	祕密	c=1 d=0.375311 t=7235
mi ni 	迷你	c=1 d=1 t=7207
mi yao 	密鑰	c=1 d=0.562705 t=7235
mian e 	面額	c=1 d=0.0372538 t=7235
mian shi 	面試	c=1 d=0.00878245 t=7235
miao 	瞄	c=1 d=0.187308 t=7235
miao shu 	描述	c=2 d=0.965565 t=7235
miao xiao 	渺小	c=1 d=0.594521 t=7235
ming 	名	c=4 d=2.37946 t=7235
ming 	明	c=3 d=1.78496 t=7235
ming bai 	明白	c=2 d=0.155265 t=7235
ming ling 	命令	c=8 d=1.47781 t=7235
ming nian 	明年	c=4 d=0.97531 t=7235
ming tian 	明天	c=1 d=0.060205 t=7235
ming xian 	明顯	c=1 d=0.280832 t=7235
ming zi 	名字	c=6 d=1.98762 t=7235
mo hu 	模糊	c=1 d=0.0317456 t=7235
mo mo 	默默	c=1 d=0.597501 t=7235
mo ni 	模擬	c=2 d=0.767206 t=7235
mo ren 	默認	c=14 d=2.90671 t=7235
mo shi 	模式	c=2 d=0.123799 t=7235
mou ge 	某個	c=5 d=1.81264 t=7235
mou ge ren 	某個人	c=1 d=0.414783 t=7235
mou xie 	某些	c=1 d=0.0401553 t=7235
mu ji 	母雞	c=1 d=0.0934807 t=7235
mu lu 	目錄	c=4 d=0.0450492 t=7235
mu qian 	目前	c=2 d=0.0440121 t=7235
na 	拿	c=3 d=0.229089 t=7235
na 	那	c=11 d=1.16496 t=7235
na bi 	那筆	c=1 d=0.362402 t=7235
na bian 	那邊	c=9 d=0.595239 t=7235
na chu lai 	拿出來	c=1 d=0.843665 t=7235
na dao 	拿到	c=1 d=0.66365 t=7235
na de 	那得	c=1 d=0.0593087 t=7235
na ge 	那個	c=25 d=1.76845 t=7235
na ge hao 	哪個好	c=1 d=0.0415857 t=7235
na ge qu 	哪個區	c=1 d=0.980199 t=7235
na ge ren 	那個人	c=1 d=0.618783 t=7235
na jiu 	那就	c=3 d=1.44178 t=7235
na jiu shi 	那就是	c=1 d=1 t=7123
na ju 	那句	c=1 d=0.366045 t=7235
na ju hua 	那句話	c=1 d=0.891366 t=7235
na kai tou 	那開頭	c=1 d=0.0724398 t=7235
na lai 	拿來	c=2 d=0.19205 t=7235
na li 	哪裏	c=6 d=1.237 t=7235
na me 	那麼	c=12 d=1.0222 t=7235
na ni 	那你	c=1 d=0.852144 t=7235
na qun 	那羣	c=1 d=0.628135 t=7235
na ren 	那人	c=1 d=0.251579 t=7235
na shi 	那是	c=1 d=0.207008 t=7235
na shi 	那時	c=1 d=0.806541 t=7235
na tian 	那天	c=0 d=0.0229925 t=7235
na wo 	拿握	c=1 d=0.790571 t=7235
na wo 	那我	c=1 d=0.154896 t=7235
na xia ci 	那下次	c=1 d=1 t=6978
na xie 	那些	c=4 d=0.891337 t=7235
na yang 	那樣	c=3 d=0.367879 t=7235
na yi ji 	哪一級	c=1 d=0.201897 t=7235
na zhong 	那種	c=2 d=0.551563 t=7235
nai xin 	耐心	c=1 d=0.0982736 t=7235
nan 	難	c=1 d=0.644036 t=7235
nan dao 	難道	c=2 d=0.267135 t=7235
nan yi 	難以	c=1 d=0.017953 t=7235
nan yi zhi xin 	難以置信	c=2 d=0.644036 t=7235
nan zhao 	難找	c=1 d=0.182684 t=7235
nao 	鬧	c=1 d=0.509156 t=7235
nao tan 	腦癱	c=1 d=0.398519 t=7235
nao xiu 	惱羞	c=1 d=0.557106 t=7235
ne 	呢	c=8 d=1.27628 t=7235
nei cun 	內存	c=1 d=0.519442 t=7235
nei rong 	內容	c=3 d=0.974922 t=7235
nei wang 	內網	c=3 d=0.166795 t=7235
nei xin 	內心	c=1 d=0.0237541 t=7235
nei zhi 	內置	c=4 d=0.933368 t=7235
neng 	能	c=26 d=2.23452 t=7235
neng bu neng 	能不能	c=3 d=0.946485 t=7235
neng gen 	能跟	c=1 d=0.637628 t=7235
neng guo 	能過	c=1 d=0.255381 t=7235
neng yong 	能用	c=1 d=0.0109436 t=7235
ni 	你	c=43 d=3.22749 t=7235
ni an zhuang 	你安裝	c=1 d=0.265803 t=7235
ni bu shi 	你不是	c=1 d=0.0515605 t=7235
ni bu zai 	你不在	c=1 d=0.715338 t=7235
ni de 	你的	c=4 d=1.52546 t=7235
ni dou 	你都	c=1 d=1 t=6970
ni ge 	你個	c=1 d=0.373439 t=7235
ni gen 	你跟	c=1 d=0.0141223 t=7235
ni hai 	你還	c=1 d=0.546074 t=7235
ni hao 	你好	c=2 d=0.548812 t=7235
ni hui jia 	你回家	c=1 d=0.472367 t=7235
ni jing ran 	你竟然	c=1 d=0.115903 t=7235
ni kan yi xia 	你看一下	c=1 d=0.0880368 t=7235
ni men 	你們	c=10 d=1.25683 t=7235
ni na ge 	你哪個	c=1 d=1 t=7167
ni neng 	你能	c=1 d=0.0422141 t=7235
ni ren wei 	你認爲	c=1 d=0.00794669 t=7235
ni ri li ya 	尼日利亞	c=3 d=1.9521 t=7235
ni shi 	你是	c=6 d=1.02218 t=7235
ni shi na wei 	你是哪位	c=1 d=0.955997 t=7235
ni shuo 	你說	c=3 d=0.256008 t=7235
ni yao 	你要	c=2 d=0.0614292 t=7235
ni yao bu yao 	你要不要	c=1 d=0.71177 t=7235
ni ye yi yang 	你也一樣	c=1 d=0.00856561 t=7235
ni yong 	你用	c=1 d=0.0731678 t=7235
ni zhe 	你這	c=0 d=0.099005 t=7235
ni zhe lao liu 	你這老六	c=2 d=1.99501 t=7235
ni zhi dao 	你知道	c=1 d=0.744532 t=7235
ni zhu yi 	你注意	c=1 d=0.932394 t=7235
ni zi ji 	你自己	c=1 d=0.0608909 t=7235
nian 	年	c=5 d=1.37098 t=7235
niu bi 	牛逼	c=1 d=0.00904991 t=7235
niu dao 	扭到	c=1 d=0.245367 t=7235
nong 	弄	c=1 d=0.666977 t=7235
nong hao 	弄好	c=1 d=0.687289 t=7235
nong le 	弄了	c=1 d=0.0285814 t=7235
nu 	怒	c=2 d=1.13107 t=7235
nu li 	努力	c=2 d=0.159568 t=7235
nuo bei er 	諾貝爾	c=2 d=0.48951 t=7235
o 	哦	c=11 d=1.44408 t=7235
o 	噢	c=2 d=0.783933 t=7235
o de 	哦的	c=1 d=0.396531 t=7235
ou meng 	歐盟	c=1 d=0.0584257 t=7235
pai 	派	c=23 d=3.31957 t=7235
pai lian 	派鏈	c=1 d=0.453845 t=7235
pai xing 	派星	c=2 d=0.0224007 t=7235
pai you 	派友	c=1 d=0.256661 t=7235
pang 	胖	c=1 d=0.0997588 t=7235
pao 	跑	c=1 d=0.101266 t=7235
pei 	陪	c=1 d=0.222017 t=7235
pei he 	配合	c=3 d=0.0139708 t=7235
pei zhi 	配置	c=25 d=4.96268 t=7235
pei zhi guo 	配置過	c=1 d=1 t=7159
peng guo 	碰過	c=1 d=0.121846 t=7235
pi bei 	疲憊	c=1 d=0.0428521 t=7235
pi gu 	屁股	c=1 d=0.126186 t=7235
pian 	片	c=2 d=0.676747 t=7235
pian 	騙	c=1 d=0.236928 t=7235
piao liang 	漂亮	c=1 d=0.165299 t=7235
piao xi 	漂洗	c=1 d=0.23457 t=7235
pin 	品	c=1 d=0.474734 t=7235
pin 	拼	c=1 d=0.00463092 t=7235
pin fan 	頻繁	c=1 d=0.40657 t=7235
pin lv 	頻率	c=2 d=1.51539 t=7235
pin pai 	品牌	c=1 d=0.718924 t=7235
ping jia 	評價	c=2 d=0.543202 t=7235
ping lun 	評論	c=1 d=0.075774 t=7235
ping mu 	屏幕	c=1 d=0.021068 t=7235
pu 	普	c=1 d=1 t=7056
pu dun 	普頓	c=1 d=1 t=7050
pu pu tong tong 	普普通通	c=1 d=0.0236356 t=7235
pu tian 	普天	c=1 d=0.0295994 t=7235
pu tian gai di 	鋪天蓋地	c=2 d=0.193187 t=7235
pu tong 	普通	c=1 d=0.0129715 t=7235
pu tong hua 	普通話	c=1 d=0.0125881 t=7235
pu tong ren 	普通人	c=3 d=0.628567 t=7235
qi 	期	c=1 d=0.0428521 t=7235
qi 	起	c=1 d=0.414783 t=7235
qi bu 	起步	c=1 d=0.162838 t=7235
qi chuang 	起牀	c=1 d=0.044601 t=7235
qi dai 	期待	c=5 d=1.35547 t=7235
qi dian 	七點	c=1 d=0.110251 t=7235
qi dong 	啓動	c=5 d=0.770233 t=7235
qi jian 	器件	c=2 d=1.00253 t=7235
qi lai 	起來	c=1 d=0.113042 t=7235
qi shi 	其實	c=2 d=0.470299 t=7235
qi ta 	其它	c=6 d=0.961322 t=7235
qi xia 	旗下	c=1 d=0.0485578 t=7235
qi yong 	棄用	c=1 d=0.631284 t=7235
qi yu 	其餘	c=1 d=0.0488012 t=7235
qian 	前	c=1 d=1 t=7088
qian 	千	c=1 d=0.22313 t=7235
qian 	淺	c=1 d=0.621885 t=7235
qian 	錢	c=5 d=1.12426 t=7235
qian ji tian 	前幾天	c=1 d=1 t=6895
qian mian 	前面	c=3 d=0.296129 t=7235
qian qi 	前期	c=1 d=0.0366992 t=7235
qian ti 	前提	c=1 d=0.00546167 t=7235
qian wang 	前往	c=1 d=0.0997588 t=7235
qian yi 	遷移	c=3 d=1.10303 t=7235
qiang 	強	c=3 d=1.57472 t=7235
qiang 	牆	c=2 d=0.0591483 t=7235
qiang da 	強大	c=2 d=0.561032 t=7235
qiang zhe 	強者	c=2 d=0.435974 t=7235
qiao qiao 	悄悄	c=1 d=0.00494193 t=7235
qiao qiao 	瞧瞧	c=1 d=0.0049667 t=7235
qie huan 	切換	c=1 d=0.400517 t=7235
qin er zi 	親兒子	c=1 d=0.0328764 t=7235
qing 	慶	c=2 d=1.80252 t=6989
qing 	請	c=3 d=0.170428 t=7235
qing chu 	清楚	c=1 d=0.418952 t=7235
qing jiao 	請教	c=2 d=0.647349 t=7235
qing kuang 	情況	c=3 d=0.564083 t=7235
qing wen 	請問	c=11 d=2.70628 t=7235
qing wen yi xia 	請問一下	c=1 d=0.551563 t=7235
qing wo 	請我	c=1 d=0.238115 t=7235
qing yu nian 	慶餘年	c=9 d=2.48728 t=7235
qu 	區	c=1 d=0.0776922 t=7235
qu 	去	c=15 d=1.64728 t=7235
qu bie 	區別	c=2 d=0.850667 t=7235
qu diao 	去掉	c=2 d=0.854422 t=7235
qu fen 	區分	c=1 d=0.0350844 t=7235
qu kan 	去看	c=1 d=0.0166557 t=7235
qu kan kan 	去看看	c=2 d=0.32628 t=7235
qu kuai 	區塊	c=0 d=0.000181803 t=7235
qu kuai lian 	區塊鏈	c=1 d=0.00182715 t=7235
qu le 	去了	c=1 d=0.826959 t=7235
qu na 	去哪	c=1 d=1 t=7043
qu ta 	去他	c=1 d=0.527292 t=7235
qu ta ma 	去他媽	c=1 d=0.38868 t=7235
qu zuo 	去做	c=1 d=0.0547488 t=7235
quan 	勸	c=1 d=0.213312 t=7235
quan bu 	全部	c=4 d=0.895002 t=7235
quan bu bi 	全部幣	c=1 d=0.839457 t=7235
quan qiu 	全球	c=1 d=0.489192 t=7235
que ding 	確定	c=1 d=0.178173 t=7235
que ren 	確認	c=1 d=0.585669 t=7235
que shi 	確實	c=8 d=1.06384 t=7235
qun 	羣	c=2 d=1.0153 t=7235
ran hou 	然後	c=7 d=0.94485 t=7235
rang 	讓	c=5 d=0.29523 t=7235
rang ni 	讓你	c=3 d=1.84644 t=7235
rang wo 	讓我	c=2 d=0.644383 t=7235
re 	熱	c=1 d=0.172045 t=7235
re men 	熱門	c=1 d=0.205975 t=7235
ren 	人	c=11 d=1.94207 t=7235
ren 	認	c=4 d=0.860768 t=7235
ren he 	任何	c=2 d=0.264477 t=7235
ren jia 	人家	c=3 d=0.96242 t=7235
ren min 	人民	c=1 d=0.923116 t=7235
ren min bi 	人民幣	c=4 d=0.42083 t=7235
ren ming 	認命	c=1 d=0.722527 t=7235
ren sheng 	人生	c=1 d=0.169483 t=7235
ren shi 	認識	c=1 d=0.168638 t=7235
ren tong 	忍痛	c=1 d=0.150318 t=7235
ren wei 	認爲	c=1 d=0.0192547 t=7235
ren wu 	任務	c=1 d=0.631284 t=7235
ren yao 	人妖	c=1 d=0.165299 t=7235
ren yao 	人要	c=1 d=0.182684 t=7235
ren zhen 	認真	c=1 d=0.251579 t=7235
ren zheng 	認證	c=2 d=0.0214491 t=7235
ri 	日	c=0 d=0.0980199 t=7235
ri ben 	日本	c=1 d=0.0596059 t=7235
ri qi 	日期	c=3 d=2.12404 t=7235
ri zi 	日子	c=2 d=0.719111 t=7235
rong yao 	榮耀	c=1 d=0.0645703 t=7235
rou ruan 	柔軟	c=1 d=0.247833 t=7235
ru 	入	c=1 d=0.67032 t=7235
ru 	如	c=1 d=0.666977 t=7235
ru ci 	如此	c=2 d=0.947104 t=7235
ru guo 	如果	c=8 d=1.38368 t=7235
ru he 	如何	c=10 d=2.01588 t=7235
ru he rang 	如何讓	c=1 d=0.516851 t=7235
ru qin 	入侵	c=1 d=0.101774 t=7235
ru zhu 	入住	c=1 d=0.193013 t=7235
ruan jian 	軟件	c=4 d=1.64633 t=7235
san 	三	c=2 d=1.02362 t=7235
san bai liang 	三百兩	c=1 d=0.299692 t=7235
san dai 	三代	c=1 d=0.316637 t=7235
san nian 	三年	c=1 d=0.394554 t=7235
san ren 	三人	c=1 d=0.634448 t=7235
san si qian 	三四千	c=1 d=0.179066 t=7235
san xiao shi 	三小時	c=1 d=0.301194 t=7235
san zu 	三足	c=1 d=0.0547488 t=7235
sao 	嫂	c=1 d=1 t=7215
sao miao 	掃描	c=1 d=0.00290884 t=7235
sha 	傻	c=3 d=1.06527 t=7235
sha 	啥	c=4 d=0.562069 t=7235
sha te 	沙特	c=2 d=0.780829 t=7235
shan 	閃	c=1 d=0.390628 t=7235
shan chu 	刪除	c=4 d=0.941765 t=7235
shan chu le 	刪除了	c=1 d=1 t=6893
shan chu xian 	刪除線	c=1 d=0.822835 t=7235
shan ren 	閃人	c=1 d=0.307279 t=7235
shan shuo 	閃爍	c=1 d=0.400517 t=7235
shang 	上	c=3 d=1.40639 t=7235
shang 	商	c=1 d=0.180866 t=7235
shang ban 	上班	c=2 d=0.807065 t=7235
shang chang 	商場	c=4 d=0.778801 t=7235
shang che 	上車	c=2 d=1.0761 t=7235
shang chuan 	上傳	c=1 d=0.865022 t=7235
shang ci 	上次	c=1 d=0.0229371 t=7235
shang ge 	上個	c=1 d=0.529935 t=7235
shang hai 	上海	c=1 d=0.606531 t=7235
shang jia 	商家	c=5 d=1.56069 t=7235
shang mian 	上面	c=5 d=1.19532 t=7235
shang pin 	商品	c=1 d=0.477114 t=7235
shang xian 	上線	c=1 d=0.995012 t=7235
shang xiang 	上香	c=1 d=0.313486 t=7235
shang yi 	上億	c=0 d=0.0847894 t=7235
shang yi ge 	上一個	c=1 d=0.106459 t=7235
shang yi le 	上億了	c=1 d=0.852144 t=7235
shao 	少	c=1 d=0.362402 t=7235
shao 	燒	c=1 d=0.0315873 t=7235
shao an 	稍安	c=1 d=0.117655 t=7235
shao deng 	稍等	c=1 d=0.0500366 t=7235
shao nian 	少年	c=1 d=0.203926 t=7235
shao nv 	少女	c=0 d=0.1 t=7185
shao zhi 	燒紙	c=1 d=0.0308074 t=7235
she 	社	c=1 d=0.932394 t=7235
she bei 	設備	c=3 d=0.585871 t=7235
she ji 	設計	c=8 d=1.93416 t=7235
she me 	什麼	c=36 d=3.34351 t=7235
she zhi 	設置	c=11 d=2.294 t=7235
shen 	神	c=1 d=0.88692 t=7235
shen 	身	c=1 d=0.970446 t=7235
shen me dong xi 	什麼東西	c=1 d=0.00467746 t=7235
shen qi 	神奇	c=1 d=0.20089 t=7235
shen qing 	申請	c=2 d=0.114595 t=7235
sheng chan li 	生產力	c=1 d=0.472367 t=7235
sheng cheng 	生成	c=4 d=0.0355123 t=7235
sheng cheng qi 	生成器	c=1 d=0.00166156 t=7235
sheng hua 	生化	c=1 d=0.0071546 t=7235
sheng huo 	生活	c=7 d=0.995012 t=7235
sheng ming 	聲明	c=1 d=0.722527 t=7235
sheng tai 	生態	c=3 d=0.798516 t=7235
sheng xia 	剩下	c=1 d=1 t=6956
sheng yin 	聲音	c=1 d=0.268474 t=7235
shi 	事	c=6 d=0.993618 t=7235
shi 	市	c=2 d=0.201226 t=7235
shi 	師	c=1 d=0.0244775 t=7235
shi 	是	c=126 d=5.89346 t=7235
shi 	時	c=3 d=0.496307 t=7235
shi 	視	c=1 d=0.245367 t=7235
shi 	食	c=1 d=0.0977834 t=7235
shi a 	是啊	c=6 d=0.533204 t=7235
shi ba 	是吧	c=2 d=0.25924 t=7235
shi bai 	失敗	c=1 d=0.0338776 t=7235
shi bie 	識別	c=7 d=0.915247 t=7235
shi bo qi 	示波器	c=2 d=1.67894 t=7235
shi bu shi 	是不是	c=8 d=1.16413 t=7235
shi bu tai 	是不太	c=1 d=1 t=6974
shi ci 	詩詞	c=1 d=0.960789 t=7235
shi dai 	時代	c=3 d=0.0253806 t=7235
shi de 	是的	c=3 d=0.405789 t=7235
shi duo shao 	是多少	c=1 d=0.0374406 t=7235
shi fou 	是否	c=1 d=0.112478 t=7235
shi fu 	師傅	c=0 d=0.0759572 t=7235
shi ge 	十個	c=2 d=0.0250972 t=7235
shi ge 	是個	c=1 d=0.0204453 t=7235
shi guo 	試過	c=1 d=0.154896 t=7235
shi ha 	是哈	c=1 d=0.404542 t=7235
shi he 	適合	c=2 d=0.417736 t=7235
shi hou 	時候	c=8 d=1.20352 t=7235
shi jian 	事件	c=1 d=0.275271 t=7235
shi jian 	時間	c=9 d=2.37775 t=7235
shi le 	試了	c=1 d=0.496585 t=7235
shi li 	實力	c=2 d=0.862683 t=7235
shi ma 	是嗎	c=1 d=0.0120342 t=7235
shi mei you 	是沒有	c=1 d=0.12307 t=7235
shi ni 	是你	c=1 d=0.159614 t=7235
shi pin 	視頻	c=3 d=1.12646 t=7235
shi qing 	事情	c=1 d=0.414783 t=7235
shi shen me 	是什麼	c=12 d=1.24333 t=7235
shi shi 	試試	c=6 d=2.43347 t=7235
shi si ming 	史思明	c=2 d=0.777667 t=7235
shi tian 	十天	c=1 d=0.14808 t=7235
shi wo 	是我	c=1 d=0.0987662 t=7235
shi wu 	失誤	c=1 d=0.484325 t=7235
shi xia 	試下	c=2 d=0.917121 t=7235
shi yi xia 	試一下	c=1 d=0.516851 t=7235
shi yong 	使用	c=57 d=2.76744 t=7235
shi yong guo 	使用過	c=1 d=0.0169922 t=7235
shi yong na 	使用那	c=1 d=0.212248 t=7235
shi yong qi 	試用期	c=1 d=1 t=7023
shi you 	石油	c=1 d=0.384812 t=7235
shi zai 	實在	c=1 d=0.0175097 t=7235
shi zhen 	是真	c=1 d=0.154896 t=7235
shi zhen de 	是真的	c=3 d=1.05256 t=7235
shi zhen de la 	是真的啦	c=1 d=0.970446 t=7235
shi zhong guo 	是中國	c=1 d=0.0120946 t=7235
shou 	手	c=1 d=0.209088 t=7235
shou 	收	c=2 d=1.09147 t=7235
shou 	首	c=1 d=0.16696 t=7235
shou dao 	收到	c=2 d=0.507063 t=7235
shou dian 	手電	c=0 d=0.013068 t=7235
shou dian hua 	手電話	c=1 d=0.131336 t=7235
shou fa 	手法	c=1 d=0.697676 t=7235
shou ji 	手機	c=4 d=0.994309 t=7235
shou lai 	手來	c=2 d=1.98511 t=7015
shou shi 	收拾	c=1 d=0.501576 t=7235
shou shou 	手手	c=1 d=0.67032 t=7235
shou wan 	手腕	c=0 d=0.0640824 t=7235
shou xian 	首先	c=1 d=0.718924 t=7235
shou xie 	手寫	c=1 d=0.0678809 t=7235
shou zhong 	手中	c=2 d=0.271826 t=7235
shu 	數	c=1 d=0.232236 t=7235
shu 	樹	c=3 d=1.03037 t=7235
shu biao 	鼠標	c=1 d=0.108067 t=7235
shu chang 	舒暢	c=1 d=0.205975 t=7235
shu dan 	鼠膽	c=5 d=0.27736 t=7235
shu fu 	舒服	c=1 d=0.980199 t=7235
shu ji 	書籍	c=1 d=0.790571 t=7235
shu ju 	數據	c=10 d=2.99534 t=7235
shu qian 	數錢	c=1 d=0.217621 t=7235
shu qian 	書籤	c=10 d=1.08914 t=7235
shu ru 	輸入	c=3 d=0.72071 t=7235
shu ru fa 	輸入法	c=1 d=0.603506 t=7235
shu xi 	熟悉	c=6 d=1.9752 t=7235
shu xue 	數學	c=1 d=0.895834 t=7235
shu ye 	樹葉	c=3 d=0.190199 t=7235
shu zhi 	數值	c=1 d=0.265803 t=7235
shu zu 	數組	c=1 d=0.882497 t=7235
shuang 	雙	c=3 d=1.95551 t=7235
shuang guan qi xia 	雙管齊下	c=1 d=0.366045 t=7235
shuang pin 	雙拼	c=6 d=3.94082 t=7235
shui 	水	c=1 d=0.202909 t=7235
shui 	誰	c=1 d=0.436049 t=7235
shui jiao 	睡覺	c=2 d=0.342687 t=7235
shun qi zi ran 	順其自然	c=1 d=0.183599 t=7235
shuo 	說	c=14 d=0.686402 t=7235
shuo de 	說的	c=1 d=0.843665 t=7235
shuo ming 	說明	c=4 d=0.976576 t=7235
shuo shi 	說是	c=1 d=0.332871 t=7235
shuo shi hua 	說實話	c=1 d=0.640824 t=7235
shuo wo de 	說我的	c=1 d=0.0320647 t=7235
shuo zhe 	說着	c=0 d=0.0410656 t=7235
shuo zhe shuo 	說着說	c=1 d=0.412714 t=7235
si 	斯	c=1 d=0.657047 t=7235
si 	死	c=1 d=0.194952 t=7235
si 	絲	c=1 d=0.701173 t=7235
si da 	四大	c=1 d=0.154124 t=7235
si deng 	四等	c=1 d=1 t=7225
si hu 	似乎	c=1 d=1 t=7110
si ji 	四季	c=1 d=0.677057 t=7235
si ji 	四級	c=1 d=0.67368 t=7235
si le 	死了	c=1 d=0.0871609 t=7235
si liao 	私聊	c=1 d=0.0769192 t=7235
song 	松	c=1 d=0.0214936 t=7235
sou dao 	搜到	c=1 d=0.453845 t=7235
sou suo 	搜索	c=4 d=2.85224 t=7235
su cha 	速查	c=2 d=0.583319 t=7235
su du 	速度	c=2 d=0.826431 t=7235
